Iter 504, Training Accuracy: 0.9896666765213012, Training Loss: 0.12933372403495014, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.0879611777017999
Iter 505, Training Accuracy: 0.9916666746139526, Training Loss: 0.10229986805097724, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09664407802847563
Iter 506, Training Accuracy: 0.9900000095367432, Training Loss: 0.12213755538505211, Testing Accuracy: 0.9890000075101852, Testing Loss: 0.13462138445538585
Iter 507, Training Accuracy: 0.9923333406448365, Training Loss: 0.09960489645891357, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.1068971819950093
Iter 508, Training Accuracy: 0.9903333425521851, Training Loss: 0.1219704122213443, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09423617061111145
Iter 509, Training Accuracy: 0.9903333425521851, Training Loss: 0.11886024167688447, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09286014567805978
Iter 510, Training Accuracy: 0.9886666774749756, Training Loss: 0.138268028251332, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.1090783820982324
Iter 511, Training Accuracy: 0.9893333405256272, Training Loss: 0.1280279925922514, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.0909393154506688
Iter 512, Training Accuracy: 0.9910000056028366, Training Loss: 0.11495871324950713, Testing Accuracy: 0.9916666716337204, Testing Loss: 0.10425736021716148
Iter 513, Training Accuracy: 0.9910000085830688, Training Loss: 0.10791869063541526, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.089943573837445
Iter 514, Training Accuracy: 0.9913333386182785, Training Loss: 0.10920643083227333, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.1246140711082262
Iter 515, Training Accuracy: 0.9930000066757202, Training Loss: 0.08675257397408132, Testing Accuracy: 0.9883333414793014, Testing Loss: 0.1391654525687045
Iter 516, Training Accuracy: 0.9886666744947433, Training Loss: 0.14345643139677122, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10225801705382764
Iter 517, Training Accuracy: 0.9883333414793014, Training Loss: 0.14483595590718323, Testing Accuracy: 0.9870000094175339, Testing Loss: 0.1556954500520078
Iter 518, Training Accuracy: 0.9906666725873947, Training Loss: 0.1134642262768466, Testing Accuracy: 0.9900000095367432, Testing Loss: 0.12576725769031327
Iter 519, Training Accuracy: 0.9910000085830688, Training Loss: 0.10734915916691534, Testing Accuracy: 0.9893333405256272, Testing Loss: 0.13150010563549586
Iter 520, Training Accuracy: 0.9913333415985107, Training Loss: 0.10426646635824, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11248938591234037
Iter 521, Training Accuracy: 0.9910000085830688, Training Loss: 0.10896151014821953, Testing Accuracy: 0.9886666774749756, Testing Loss: 0.13826148509906488
Iter 522, Training Accuracy: 0.987333345413208, Training Loss: 0.15510766116494779, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07371292036987143
Iter 523, Training Accuracy: 0.9930000066757202, Training Loss: 0.0882531341885624, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09365466169037973
Iter 524, Training Accuracy: 0.993666672706604, Training Loss: 0.08122330113837961, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08701781737909187
Iter 525, Training Accuracy: 0.9916666746139526, Training Loss: 0.10076387982189772, Testing Accuracy: 0.9910000056028366, Testing Loss: 0.10644210752798244
Iter 526, Training Accuracy: 0.9930000066757202, Training Loss: 0.08341078301964444, Testing Accuracy: 0.9890000104904175, Testing Loss: 0.1328107619556249
Iter 527, Training Accuracy: 0.990666675567627, Training Loss: 0.11501155146106612, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09577557965531014
Iter 528, Training Accuracy: 0.9890000075101852, Training Loss: 0.13672630739711167, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10049060278470279
Iter 529, Training Accuracy: 0.993666672706604, Training Loss: 0.07855246279905259, Testing Accuracy: 0.9876666724681854, Testing Loss: 0.15324474080625805
Iter 530, Training Accuracy: 0.9913333415985107, Training Loss: 0.10561122935905587, Testing Accuracy: 0.9916666716337204, Testing Loss: 0.10678150322200963
Iter 531, Training Accuracy: 0.9913333386182785, Training Loss: 0.10013734848689637, Testing Accuracy: 0.9906666725873947, Testing Loss: 0.11130847368985997
Iter 532, Training Accuracy: 0.9883333444595337, Training Loss: 0.1418609128886601, Testing Accuracy: 0.9883333444595337, Testing Loss: 0.13591201786039164
Iter 533, Training Accuracy: 0.9890000104904175, Training Loss: 0.13431114452396287, Testing Accuracy: 0.990666675567627, Testing Loss: 0.10775586208183086
Iter 534, Training Accuracy: 0.9940000057220459, Training Loss: 0.07516035462685977, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09422760087545612
Iter 535, Training Accuracy: 0.9876666754484177, Training Loss: 0.15479416699599824, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.1286709576706926
Iter 536, Training Accuracy: 0.9913333415985107, Training Loss: 0.10747104501206195, Testing Accuracy: 0.9876666784286499, Testing Loss: 0.16126915377390105
Iter 537, Training Accuracy: 0.9870000123977661, Training Loss: 0.15038721823657397, Testing Accuracy: 0.987333345413208, Testing Loss: 0.15129715432340163
Iter 538, Training Accuracy: 0.9890000075101852, Training Loss: 0.1406641458524973, Testing Accuracy: 0.9890000104904175, Testing Loss: 0.1354918756405823
Iter 539, Training Accuracy: 0.9903333425521851, Training Loss: 0.12023596517246915, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11956961539726763
Iter 540, Training Accuracy: 0.9926666736602783, Training Loss: 0.08976965897454647, Testing Accuracy: 0.9890000104904175, Testing Loss: 0.13526449893288373
Iter 541, Training Accuracy: 0.9903333395719528, Training Loss: 0.12073230585701822, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.1290595286845928
Iter 542, Training Accuracy: 0.9893333405256272, Training Loss: 0.12686944794404553, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11997859049006365
Iter 543, Training Accuracy: 0.9910000085830688, Training Loss: 0.10767064992978703, Testing Accuracy: 0.9906666725873947, Testing Loss: 0.10899175814483897
Iter 544, Training Accuracy: 0.9903333425521851, Training Loss: 0.11409022123916657, Testing Accuracy: 0.9893333435058593, Testing Loss: 0.1278925343285664
Iter 545, Training Accuracy: 0.9900000065565109, Training Loss: 0.12736258752192953, Testing Accuracy: 0.9883333414793014, Testing Loss: 0.14616427704640955
Iter 546, Training Accuracy: 0.9903333425521851, Training Loss: 0.11379169063002337, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07248046382846951
Iter 547, Training Accuracy: 0.9910000085830688, Training Loss: 0.11257208127426566, Testing Accuracy: 0.9886666744947433, Testing Loss: 0.139399245945242
Iter 548, Training Accuracy: 0.9886666774749756, Training Loss: 0.1431019020783424, Testing Accuracy: 0.9863333463668823, Testing Loss: 0.16988920455332845
Iter 549, Training Accuracy: 0.9876666784286499, Training Loss: 0.13940905483832466, Testing Accuracy: 0.9860000103712082, Testing Loss: 0.1584843815653585
Iter 550, Training Accuracy: 0.9916666746139526, Training Loss: 0.10454278639008407, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11541324776044348
Iter 551, Training Accuracy: 0.9903333395719528, Training Loss: 0.1185872540663695, Testing Accuracy: 0.985666674375534, Testing Loss: 0.17654702117215493
Iter 552, Training Accuracy: 0.9893333405256272, Training Loss: 0.1279339177563088, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10740262584295124
Iter 553, Training Accuracy: 0.990666675567627, Training Loss: 0.11574051241404959, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10425029640100547
Iter 554, Training Accuracy: 0.9910000085830688, Training Loss: 0.1119823105600517, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11164876851216832
Iter 555, Training Accuracy: 0.9890000104904175, Training Loss: 0.1340856566257571, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08122482550788845
Iter 556, Training Accuracy: 0.9886666774749756, Training Loss: 0.14144044170097914, Testing Accuracy: 0.9910000056028366, Testing Loss: 0.10777803751261672
Iter 557, Training Accuracy: 0.9913333415985107, Training Loss: 0.10675408547467669, Testing Accuracy: 0.9890000104904175, Testing Loss: 0.13555657873075688
Iter 558, Training Accuracy: 0.9903333425521851, Training Loss: 0.116900214301495, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08889200890735083
Iter 559, Training Accuracy: 0.9900000095367432, Training Loss: 0.11651560615973722, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11862205392935721
Iter 560, Training Accuracy: 0.9880000054836273, Training Loss: 0.14722340429034375, Testing Accuracy: 0.9893333435058593, Testing Loss: 0.13007989903417183
Iter 561, Training Accuracy: 0.9893333435058593, Training Loss: 0.12787400356864964, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.10897381285576557
Iter 562, Training Accuracy: 0.9900000095367432, Training Loss: 0.12451131749912747, Testing Accuracy: 0.9886666774749756, Testing Loss: 0.13805108195265348
Iter 563, Training Accuracy: 0.9910000056028366, Training Loss: 0.11240204609930515, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11683600421383744
Iter 564, Training Accuracy: 0.9863333463668823, Training Loss: 0.1563476850715233, Testing Accuracy: 0.9900000095367432, Testing Loss: 0.11171842925614328
Iter 565, Training Accuracy: 0.9880000114440918, Training Loss: 0.1462924421284697, Testing Accuracy: 0.987333345413208, Testing Loss: 0.1454055701251491
Iter 566, Training Accuracy: 0.9896666765213012, Training Loss: 0.12907628682660288, Testing Accuracy: 0.9880000084638596, Testing Loss: 0.14104847070484539
Iter 567, Training Accuracy: 0.9880000084638596, Training Loss: 0.1481629617373983, Testing Accuracy: 0.9876666754484177, Testing Loss: 0.14785367650256376
Iter 568, Training Accuracy: 0.9916666746139526, Training Loss: 0.09457300237409072, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.119133564272488
Iter 569, Training Accuracy: 0.9910000056028366, Training Loss: 0.10197042829895508, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09446342615956382
Iter 570, Training Accuracy: 0.9913333415985107, Training Loss: 0.1085241167784261, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11878106582480541
Iter 571, Training Accuracy: 0.9910000085830688, Training Loss: 0.10275732845184393, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.10598226739602978
Iter 572, Training Accuracy: 0.9903333425521851, Training Loss: 0.11716563678237435, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.12449527256831061
Iter 573, Training Accuracy: 0.9926666736602783, Training Loss: 0.08889888065277773, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.07787427045150253
Iter 574, Training Accuracy: 0.9916666746139526, Training Loss: 0.09993238650531566, Testing Accuracy: 0.9870000064373017, Testing Loss: 0.1615224642373505
Iter 575, Training Accuracy: 0.9816666722297669, Training Loss: 0.22413601241714787, Testing Accuracy: 0.9853333443403244, Testing Loss: 0.18005327667924576
Iter 576, Training Accuracy: 0.9926666736602783, Training Loss: 0.08848421193761169, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.07403522708045784
Iter 577, Training Accuracy: 0.9930000066757202, Training Loss: 0.08475869855101337, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08782147971578524
Iter 578, Training Accuracy: 0.9913333415985107, Training Loss: 0.10785519073760952, Testing Accuracy: 0.9903333395719528, Testing Loss: 0.11938421885133721
Iter 579, Training Accuracy: 0.9896666765213012, Training Loss: 0.11621519473919761, Testing Accuracy: 0.9900000095367432, Testing Loss: 0.12134449111908907
Iter 580, Training Accuracy: 0.9930000066757202, Training Loss: 0.08302319063295727, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.10886978396592895
Iter 581, Training Accuracy: 0.9930000066757202, Training Loss: 0.08792886041919701, Testing Accuracy: 0.9893333435058593, Testing Loss: 0.13152249512313574
Iter 582, Training Accuracy: 0.9890000104904175, Training Loss: 0.13078443704034726, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10860809745827282
Iter 583, Training Accuracy: 0.9930000066757202, Training Loss: 0.08964984184422065, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11426249398573418
Iter 584, Training Accuracy: 0.9923333406448365, Training Loss: 0.09088424179753929, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.09728121768785059
Iter 585, Training Accuracy: 0.9933333396911621, Training Loss: 0.08198162301778211, Testing Accuracy: 0.9900000065565109, Testing Loss: 0.12160445944937237
Iter 586, Training Accuracy: 0.9900000095367432, Training Loss: 0.11737786028425035, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.06030872264091158
Iter 587, Training Accuracy: 0.9920000076293946, Training Loss: 0.09708414067790727, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.12391451755320304
Iter 588, Training Accuracy: 0.9950000047683716, Training Loss: 0.061413360674123396, Testing Accuracy: 0.9890000104904175, Testing Loss: 0.1347602857167658
Iter 589, Training Accuracy: 0.9910000085830688, Training Loss: 0.10767739916082064, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07707127639332612
Iter 590, Training Accuracy: 0.9933333396911621, Training Loss: 0.07766119362804602, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08249056051317893
Iter 591, Training Accuracy: 0.9896666735410691, Training Loss: 0.1296791928325547, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.0889410795080039
Iter 592, Training Accuracy: 0.9916666746139526, Training Loss: 0.10265472868195502, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08680132792142103
Iter 593, Training Accuracy: 0.9923333406448365, Training Loss: 0.09239790565698058, Testing Accuracy: 0.9923333376646042, Testing Loss: 0.08725213355501182
Iter 594, Training Accuracy: 0.990666675567627, Training Loss: 0.10886458433014923, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10395861267170403
Iter 595, Training Accuracy: 0.9903333425521851, Training Loss: 0.11244174288367503, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.096725378982228
Iter 596, Training Accuracy: 0.9930000066757202, Training Loss: 0.08008762907229539, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11639488004766463
Iter 597, Training Accuracy: 0.9893333435058593, Training Loss: 0.1296016353808227, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10308129805616773
Iter 598, Training Accuracy: 0.9943333387374877, Training Loss: 0.06877115541283274, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11259310189234384
Iter 599, Training Accuracy: 0.9920000076293946, Training Loss: 0.10006523554147861, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11903415206143109
Iter 600, Training Accuracy: 0.993666672706604, Training Loss: 0.08139257395305322, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10350573172672739
Iter 601, Training Accuracy: 0.9940000057220459, Training Loss: 0.07366510948486393, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07820485287447809
Iter 602, Training Accuracy: 0.9910000085830688, Training Loss: 0.1125834948670672, Testing Accuracy: 0.9916666716337204, Testing Loss: 0.10129058790425916
Iter 603, Training Accuracy: 0.993666672706604, Training Loss: 0.07576222363240959, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08799383709902031
Iter 604, Training Accuracy: 0.9910000085830688, Training Loss: 0.11285194315496483, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10279572252147773
Iter 605, Training Accuracy: 0.9893333435058593, Training Loss: 0.12588568683167978, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.0885805488742335
Iter 606, Training Accuracy: 0.9923333406448365, Training Loss: 0.09569378639753268, Testing Accuracy: 0.9936666697263717, Testing Loss: 0.077707936961815
Iter 607, Training Accuracy: 0.9926666736602783, Training Loss: 0.09238638379611075, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09915746366095846
Iter 608, Training Accuracy: 0.9903333425521851, Training Loss: 0.11587087763109594, Testing Accuracy: 0.9900000095367432, Testing Loss: 0.12426939290526207
Iter 609, Training Accuracy: 0.9913333386182785, Training Loss: 0.10708402183445287, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.1102877235825872
Iter 610, Training Accuracy: 0.9866666764020919, Training Loss: 0.16158745862412616, Testing Accuracy: 0.987333345413208, Testing Loss: 0.15471375791003084
Iter 611, Training Accuracy: 0.9933333396911621, Training Loss: 0.07985400741745252, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08672895859126584
Iter 612, Training Accuracy: 0.9930000066757202, Training Loss: 0.08619541006373765, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.0986130014534865
Iter 613, Training Accuracy: 0.9923333406448365, Training Loss: 0.09561378071794024, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10828894281985413
Iter 614, Training Accuracy: 0.9926666736602783, Training Loss: 0.09273197082984552, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09793674601496605
Iter 615, Training Accuracy: 0.9926666736602783, Training Loss: 0.09079403649229789, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11273289964901778
Iter 616, Training Accuracy: 0.9896666735410691, Training Loss: 0.1274297908785229, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08883886691091902
Iter 617, Training Accuracy: 0.9940000057220459, Training Loss: 0.0730616730179463, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11638859511822375
Iter 618, Training Accuracy: 0.990666675567627, Training Loss: 0.11515234824400977, Testing Accuracy: 0.9923333376646042, Testing Loss: 0.09481203058930987
Iter 619, Training Accuracy: 0.9900000035762787, Training Loss: 0.11508111789407849, Testing Accuracy: 0.9913333386182785, Testing Loss: 0.10056470601921319
Iter 620, Training Accuracy: 0.9940000057220459, Training Loss: 0.07181724968540948, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.12426794221482851
Iter 621, Training Accuracy: 0.9910000085830688, Training Loss: 0.11287900594652456, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10918349940766348
Iter 622, Training Accuracy: 0.993666672706604, Training Loss: 0.0760081947537401, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11396035164580098
Iter 623, Training Accuracy: 0.9916666746139526, Training Loss: 0.10433323450797616, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.11879299516931496
Iter 624, Training Accuracy: 0.9923333406448365, Training Loss: 0.09427483134822978, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08432981530313555
Iter 625, Training Accuracy: 0.9913333415985107, Training Loss: 0.10361781426217931, Testing Accuracy: 0.9923333376646042, Testing Loss: 0.0962549812393263
Iter 626, Training Accuracy: 0.9910000085830688, Training Loss: 0.10930548755459313, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.10387603940580448
Iter 627, Training Accuracy: 0.9926666736602783, Training Loss: 0.09235287112187507, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.12598955626435782
Iter 628, Training Accuracy: 0.9926666736602783, Training Loss: 0.0908364674405675, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.09970145492934535
Iter 629, Training Accuracy: 0.9913333415985107, Training Loss: 0.11222791865020554, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.0873025509999934
Iter 630, Training Accuracy: 0.9913333386182785, Training Loss: 0.11088191786257084, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08911099509350606
Iter 631, Training Accuracy: 0.9920000076293946, Training Loss: 0.1024566566266003, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11853763329781941
Iter 632, Training Accuracy: 0.9913333415985107, Training Loss: 0.10426351808200707, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08966245648480253
Iter 633, Training Accuracy: 0.9926666736602783, Training Loss: 0.09025952485990274, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.0807790345952526
Iter 634, Training Accuracy: 0.9906666725873947, Training Loss: 0.11430417464725906, Testing Accuracy: 0.9883333444595337, Testing Loss: 0.1398009650856693
Iter 635, Training Accuracy: 0.9883333444595337, Training Loss: 0.1491949603023386, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.10078569365578005
Iter 636, Training Accuracy: 0.9916666746139526, Training Loss: 0.10179258529024082, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.08304028562088206
Iter 637, Training Accuracy: 0.990666675567627, Training Loss: 0.11613736112121842, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10415794641812681
Iter 638, Training Accuracy: 0.9910000056028366, Training Loss: 0.1101192912174156, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09847467076542671
Iter 639, Training Accuracy: 0.9903333425521851, Training Loss: 0.11619544031236728, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09597905177906796
Iter 640, Training Accuracy: 0.9933333396911621, Training Loss: 0.08037274669732142, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.10342576626135269
Iter 641, Training Accuracy: 0.9883333444595337, Training Loss: 0.13793642876953527, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.08686569305427838
Iter 642, Training Accuracy: 0.9910000085830688, Training Loss: 0.11472502501601411, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.09780187488649972
Iter 643, Training Accuracy: 0.9890000104904175, Training Loss: 0.13461184624793532, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.11303851736010984
Iter 644, Training Accuracy: 0.9920000076293946, Training Loss: 0.09687953832326457, Testing Accuracy: 0.9893333435058593, Testing Loss: 0.13009809336108447
Iter 645, Training Accuracy: 0.9923333406448365, Training Loss: 0.09339567360257206, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09990295586794673
Iter 646, Training Accuracy: 0.9913333415985107, Training Loss: 0.09683521028455289, Testing Accuracy: 0.993666672706604, Testing Loss: 0.0749508824046643
Iter 647, Training Accuracy: 0.9893333435058593, Training Loss: 0.1331733364986576, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09505306806931912
Iter 648, Training Accuracy: 0.9913333415985107, Training Loss: 0.10536702515128127, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06764735714023118
Iter 649, Training Accuracy: 0.993666672706604, Training Loss: 0.07746559480801807, Testing Accuracy: 0.9910000085830688, Testing Loss: 0.1072674851238844
Iter 650, Training Accuracy: 0.9893333435058593, Training Loss: 0.12975139433365257, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10398256802363903
Iter 651, Training Accuracy: 0.9946666717529297, Training Loss: 0.06385807442711666, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09607620276074158
Iter 652, Training Accuracy: 0.9936666697263717, Training Loss: 0.0730282892827745, Testing Accuracy: 0.9923333406448365, Testing Loss: 0.09288192337771761
Iter 653, Training Accuracy: 0.9913333415985107, Training Loss: 0.10935179160242114, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.06841611558593286
Iter 654, Training Accuracy: 0.9913333415985107, Training Loss: 0.10541967960762122, Testing Accuracy: 0.9950000047683716, Testing Loss: 0.061909756619570544
Iter 655, Training Accuracy: 0.9926666736602783, Training Loss: 0.09070672272036973, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10099395444831316
Iter 656, Training Accuracy: 0.9940000057220459, Training Loss: 0.07832788160339987, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09799002110230504
Iter 657, Training Accuracy: 0.9903333425521851, Training Loss: 0.11743886046679108, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.09145651345806982
Iter 658, Training Accuracy: 0.9930000066757202, Training Loss: 0.08268555653194198, Testing Accuracy: 0.9876666784286499, Testing Loss: 0.14902626029288513
Iter 659, Training Accuracy: 0.9930000066757202, Training Loss: 0.08886739743138605, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06614543754585611
Iter 660, Training Accuracy: 0.9946666717529297, Training Loss: 0.07200732300407253, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10999152058502659
Iter 661, Training Accuracy: 0.9956666707992554, Training Loss: 0.05360238820594532, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11323136847386195
Iter 662, Training Accuracy: 0.9913333415985107, Training Loss: 0.10779070956959913, Testing Accuracy: 0.9896666735410691, Testing Loss: 0.12430936232158274
Iter 663, Training Accuracy: 0.9920000076293946, Training Loss: 0.09987317311242805, Testing Accuracy: 0.9940000057220459, Testing Loss: 0.0729822108278313
Iter 664, Training Accuracy: 0.9940000057220459, Training Loss: 0.07205658682869398, Testing Accuracy: 0.9933333396911621, Testing Loss: 0.07993037763844768
Iter 665, Training Accuracy: 0.9930000066757202, Training Loss: 0.08493521098989731, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.08980680362037674
Iter 666, Training Accuracy: 0.9896666765213012, Training Loss: 0.120720801657626, Testing Accuracy: 0.9923333376646042, Testing Loss: 0.09141192741481063
Iter 667, Training Accuracy: 0.9920000076293946, Training Loss: 0.09868339538479631, Testing Accuracy: 0.9890000075101852, Testing Loss: 0.13656169490695902
Iter 668, Training Accuracy: 0.9880000084638596, Training Loss: 0.14631363033277012, Testing Accuracy: 0.9953333377838135, Testing Loss: 0.05623747853223904
Iter 669, Training Accuracy: 0.993666672706604, Training Loss: 0.07790605588797916, Testing Accuracy: 0.990666675567627, Testing Loss: 0.11290508633101126
Iter 670, Training Accuracy: 0.9920000076293946, Training Loss: 0.09753338894279295, Testing Accuracy: 0.9900000095367432, Testing Loss: 0.12029500560311135
Iter 671, Training Accuracy: 0.9916666746139526, Training Loss: 0.09743058390085935, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.09624547146813711
Iter 672, Training Accuracy: 0.9896666765213012, Training Loss: 0.12718103817132942, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10010375828369433
Iter 673, Training Accuracy: 0.9900000095367432, Training Loss: 0.12485550577366666, Testing Accuracy: 0.9896666765213012, Testing Loss: 0.12428982986239134
Iter 674, Training Accuracy: 0.9906666725873947, Training Loss: 0.11698310210704221, Testing Accuracy: 0.9930000066757202, Testing Loss: 0.0866612212430482
Iter 675, Training Accuracy: 0.990666675567627, Training Loss: 0.11523721175217361, Testing Accuracy: 0.9906666725873947, Testing Loss: 0.1155280246412076
Iter 676, Training Accuracy: 0.9913333415985107, Training Loss: 0.10334106139271171, Testing Accuracy: 0.9920000076293946, Testing Loss: 0.09787401940593554
Iter 677, Training Accuracy: 0.9893333405256272, Training Loss: 0.12857845302278292, Testing Accuracy: 0.9913333415985107, Testing Loss: 0.10243804136553081
Iter 678, Training Accuracy: 0.9896666765213012, Training Loss: 0.12330821200612263, Testing Accuracy: 0.9926666736602783, Testing Loss: 0.0894880909627318
Iter 679, Training Accuracy: 0.9926666706800461, Training Loss: 0.08573815443196509, Testing Accuracy: 0.993666672706604, Testing Loss: 0.07856283239107142
Iter 680, Training Accuracy: 0.9913333415985107, Training Loss: 0.10602210503202514, Testing Accuracy: 0.9886666774749756, Testing Loss: 0.1404040978904959
Iter 681, Training Accuracy: 0.9893333435058593, Training Loss: 0.1285409216543485, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06337770559730416
Iter 682, Training Accuracy: 0.9943333387374877, Training Loss: 0.07211507230931602, Testing Accuracy: 0.9943333387374877, Testing Loss: 0.06797770646244317
Iter 683, Training Accuracy: 0.9930000066757202, Training Loss: 0.08487498668182525, Testing Accuracy: 0.9876666754484177, Testing Loss: 0.1492564943000616
Iter 684, Training Accuracy: 0.993666672706604, Training Loss: 0.0792138991137108, Testing Accuracy: 0.9910000056028366, Testing Loss: 0.1124694355403335
Iter 685, Training Accuracy: 0.9910000085830688, Training Loss: 0.11116035086524789, Testing Accuracy: 0.9903333425521851, Testing Loss: 0.12082204860416823
Iter 686, Training Accuracy: 0.9926666736602783, Training Loss: 0.08839325772351003, Testing Accuracy: 0.9946666717529297, Testing Loss: 0.06516913495124754
Iter 687, Training Accuracy: 0.9883333384990692, Training Loss: 0.13581677831462002, Testing Accuracy: 0.9916666746139526, Testing Loss: 0.10121535939197202
